4644,S. Katherine,St. Katherine (Aldgate),STKA9, ,"S. Katherine | St. Katherine | St. Katherine, Aldgate",Churches
4649,S. Lane,Strand Lane,STRA1,Agas Map,S. Lane | Strand | Strand Lane,Streets
4655,S. Laurence churchyarde,St. Laurence Poultney Churchyard,STLA7,Agas Map,S. Laurence churchyarde | ſaint Laurence Churchyard | St. Laurence Poultney Churchyard,Churches
4656,S. Laurence hill,St. Laurence Hill,STLA1,Agas Map,S. Laurence hill | S. Laurence Poultney in Candlewickeſtréet | St. Laurence Hill | St. Lawrence Lane,Streets
4661,S. Laurence Poul. Hill,St. Laurence Poultney Hill,STLA4,Agas Map,S. Laurence Poul. Hill | St. Lawrence Poultney Lane,Streets
4667,"S. Lawrence church, in the Iury",St. Laurence (Jewry),STLA5,Agas Map,"church of S. Laurence | church of S. Laurence in the Iury | S. Laurence Chappell | S. Laurence church | S. Laurence church in the Iurie | S. Laurence in the Iurie | S. Lawrence church | S. Lawrence church, in the Iury | S. Lawrence in the Iury | Saint Lawrence church | St. Laurence, Jewry | St. Lawrence Jewry | St. Lawrence, Jewry",Churches
4705,S. Marie axe,St. Mary Axe Street,STMA7,Agas Map,S. Marie axe | S. Marie streete | S. Marie ſtreete | Saint Marie ſtreete | ſaint Marie ſtreete | saint Marie streete | ſaint Mary ſtreet | St Mary Axe | St. Mary Axe | St. Mary Axe Street,Streets
4707,S. Marie hil,St. Mary at Hill Street,STMA13,Agas Map,S. Marie hil | S. Marie hill | S. Marie Hill | S. Marie hill lane | S. Mary hil lane | S. Mary hill lane | ſaint Marie Hil lane | ſaint Marie hill lane | St. Mary at Hill | St. Mary Hill | St. Mary-at-Hill,Streets
4719,S. Marie ſtreete,St. Mary Street,STMA40, ,S. Marie ſtreete | S. Mary ſtreet | S. Mary ſtreete | S. Mary ſtréete,Streets
4726,S. Martin Orgar lane,St. Martin’s Lane,STMA6,Agas Map,S. Martin Orgar lane | S. Martins | S. Martins Lane | S. Martins lane | S. Martins Le Graund | S. Martins Orgar lane | S. Martins Orgorlane | Saint Martins | Saint Martins Lane | Saint Martins lane | St Martin’s | St. Martin’s Lane,Streets
4774,S. Mary Magdalen,St. Mary Magdalene (Bermondsey),STMA55, ,"S. Mary Magdalen | St. Mary Magdalen, Bermondsey",Churches
4797,S. Mary Woll Church,St. Mary Woolchurch,STMA37,Agas Map,S. Mary Woll Church | S. Mary Wool church | S. Mary Woolchurch | St. Mary Woolchurch | Wolchurch haw | Woll Church | Wool church haw | Wooll church Haw,Churches
4806,S. Michael,St. Michael (Aldgate),STMI11, ,"S. Michael | St. Michael | St. Michael, Aldgate",Churches
4808,S. Michael church,St. Michael (Wood Street),STMI1,Agas Map,"S. Michael church | S. Michaels church | S. Michæl | S. Michæls church | S. Michæls pariſh | ſaint Michaels Church | Saint Michæls church | St Michael, Wood Street | St. Michael, Wood Street | St. Michael’s Church",Churches
4813,S. Michels Church,St. Michael (Panier Alley),STMI12, ,S. Michels Church,Churches
4862,S. Olaues ſtreete,St. Olave Street,OLAV1, ,S. Olaues ſtreete | Saint Olaues ſtréete | St. Olave Hart Street,Streets
4867,S. Parnell in the Temple,Temple Church,TEMP4,Agas Map,S. Parnell in the Temple | Temple Church,Churches
4878,S. Peter the Poore,St. Peter le Poor,STPE4,Agas Map,S. Peter the Poore | S. Peters church | S. Peters Poore | St. Peter le Poor,Churches
4897,S. Sithes lane,St. Sythes Lane,STSY1,Agas Map,S. Sithes lane | S. Sithis lane | S. Sythes lane | Saint Sithes lane | Saint Sythes lane,Streets
4900,S. Stephen at Weſtminſter,St. Stephen’s (Westminster Palace),STST4,Agas Map,S. Stephen at Weſtminſter | S. Stephens | S. Stephens Chapel | S. Stephens Chapell | Saint Stephens chappell,Churches
4908,S. Stephens Chappell,St. Stephen’s (Chanon Row),STST3, ,S. Stephens Chappell,Churches
4917,S. Thomas,St. Thomas Southwark,STTH4, ,S. Thomas | S. Thomas the Hoſpitall | St. Thomas Southwark | St. Thomas’ Church,Churches
4929,"S. Thomas of Acon, or Acars",Mercers’ Hall,MERC1,Agas Map,"Hospital of St. Thomas Acon | Hospital of St. Thomas of Acon | Hoſpitall of S. Thomas Acon | Hoſpitall of S. Thomas of Acars | Hoſpitall of S. Thomas of Acons | Mercers Chappell | Mercers Chappell and hall | Mercers hall | Mercers’ | Mercers’ Company | Mercers’ Hall | Mercery in weſt Chepe | S. Thomas Acars | S. Thomas Acons Hoſpitall | S. Thomas of Acars | S. Thomas of Acon | S. Thomas of Acon, or Acars | S. Thomas of Acres",Halls
4935,Sabbs Docke,Sabb’s Dock,SABB1, ,Sabbs Docke,Sites
4937,Saddlers’,Saddlers’ Hall,SADD1,Agas Map,Saddlers’ | Saddlers’ Hall | Sadlers Hall | Sadlers hall,Halls
4941,Saffron Hil,Saffron Hill,SAFF2,Agas Map,Gold lane | Goldlane | Saffron Hil | Saffron-hill,Streets
5058,Saint Pulchers,St. Pulcher,PULC1, ,Saint Pulchers,Churches
5067,Saliſbery court,Salisbury Court,SALI5, ,Saliſbery court | Saliſbury place,Sites
5068,Salisbury Court,Salisbury Court Theatre,SALI3, ,Salisbury Court | Salisbury Court Theatre,Playhouses
5072,Salters Hall,Salters’ Hall,SALT1,Agas Map,Salters Hall,Halls
5073,Sandy houſe,Chartesey House,CHAR16, ,Sandy houſe,Sites
5077,Saracens head,Saracen’s Head (Newgate),SARA1,Agas Map,Saracens head | Saraſinshead,Victualling Houses
5078,Saracens head,Saracen’s Head (Carter Lane),SARA2, ,ſaracens head | Saracens head,Victualling Houses
5079,Saracens head,Saracen’s Head (Friday Street),SARA3, ,Saracens head,Victualling Houses
5080,Saracens head,Saracen’s Head (Gracechurch Street),SARA4, ,Saracens head | Saracens Head,Victualling Houses
5084,Sarieantes Inne,Serjeants’ Inn (Fleet Street),SERJ1,Agas Map,"Sarieantes Inne | Sarieants Inne in Fleetſtreete | Sergeantes Inne | Serjeants Inn | Serjeants’ Inn, Fleet Street | Serjeants’ Inn/Whitefriars",Inns of Court
5086,Sauiours in Southwarke,St. Saviour (Southwark) (Parish),STSA101, ,"Sauiours in Southwarke | Saviors in sowthwarke | St. Savior’s parish | St. Saviour, Southwark parish | St. Saviour’s Southwark",Parishes
5098,"Saynt Mary, ouer the Rye",St. Mary Overie (Southwark Cathedral),SOUT3,Agas Map,"church of our Ladie of the Canons | Church of S. Mary Ouery | Ouerie | Our Lady of the Canons Church | Prior of S. Marie Oueries | Priorie of S. Marie Ouery | Priorie of S. Mary Ouerie | Priorie of S. Mary Ouery in Southwarke | S. Marie Oueries church | S. Marie Ouery | S. Mary Oueries | S. Mary Ouers cloſe | S. Mary Ouers Cloſe | Saint Mary Ouery | Saint Mary Overy’s | Saynt Mary, ouer the Rye | Southwark Cathedral | St. Marie Overie | St. Mary Overie | St. Mary Overie (Southwark Cathedral) | St. Mary Overie’s | St. Saviour’s",Churches
5099,Scaffold and gallowes,Scaffold on Tower Hill,TOWE7, ,Scaffold and gallowes | Scaffold on Tower hill,Places of Punishment
5101,Scalding Alley,Scalding Alley,SCAL1,Agas Map,Scalding Alley | Scalding houſe | Scalding wicke | Scalgnid wicke. | Skalding Alley | Skalding houſe | Skalding Wike | Skalding wike,Streets
5106,Scholane,Shoe Lane,SHOE1,Agas Map,Scholane | Sho well | Shoe Alley | Shoe Lane | Shoe Lane End | Sholand-lane | Shooe lane | Shooelane | Showelle,Streets
5109,Scoreditch,Shoreditch,SHOR1,Agas Map,Scoreditch | Shoaredich | Shor-ditch | Shorditch | Shoredich | Shoreditch | Shorſdich | Soers Ditch | Soers ditch | Soerſditch | Soresditch,Neighbourhoods
5110,Scotland,Scotland Yard,SCOT1,Agas Map,Scotland | Scotland a plot of ground,Sites
5113,Scrops Inne,Scroop’s Inn,SCRO3, ,Scrops Inne | Scrupes Inne,Victualling Houses
5119,Seething Lane,Seething Lane,SEET1,Agas Map,Seething Lane | Sethinge La. | Sethinge la. | Sidon lane | Sidonlane | Sydon lane | Sydon Lane | Sything Lane | Sything lane,Streets
5123,Selvernestrate,Silver Street,SILV1,Agas Map,Selvernestrate | Siluer ſtreete | Siluer Streete | Siluer ſtréete | ſiluer ſtréete | Siluer-ſtréet | Siluerſtreet | Siluerſtreete | Silver Street | Syluer Str.,Streets
5126,Sentlegar houſe,Sentlegar House,SENT1, ,Sentlegar houſe,Sites
5137,"Serjeants’ Inn, Fleet Street",Serjeants’ Inn (Fleet Street),SERJ1,Agas Map,"Sarieantes Inne | Sarieants Inne in Fleetſtreete | Sergeantes Inne | Serjeants Inn | Serjeants’ Inn, Fleet Street | Serjeants’ Inn/Whitefriars",Inns of Court
5139,Sermon Lane,Sermon Lane,SERM1,Agas Map,Sermon Lane | Sheremoniers Lane,Streets
5140,Serueſſe Tower,Service Tower,SERV2, ,Serueſſe Tower | Seruice Tower by Walbrook,Sites
5142,ſeſſions hall,Central Criminal Court,CENT1, ,ſeſſions hall | Seſſions hall,Sites
5147,Sewers Ditche,Shoreditch Street,SHOR2,Agas Map,Sewers Ditche | Sewersditch | Shoreditch | Shoreditch Street | Sors Ditche,Streets
5148,Sewersditch,Sewersditch,SEWE1, ,Sewersditch | Shoreditch,Water Features
5151,ſhaft Alley,Shaft Alley,SHAF2,Agas Map,ſhaft Alley | Shaft Alley | Sharp’s Alley,Streets
5158,Share borne lane,Sherborne Lane,SHER1,Agas Map,Share borne lane | Shareborne | Shareborne lane | Sharebourne lane | Sherborne lane | Sherburne Lane | ſouth borne lane | South borne lane | ſouthborne lane,Streets
5167,Shere lane,Shire Lane,SHIR1,Agas Map,Shere lane | Shire lane | Shyre lane | Shyre Lane,Streets
5176,Shoemaker Row,Shoemaker Row,SHOE3, ,Shoemaker Row,Streets
5196,ſigne of Dauid the King,Sign of King David,DAVI5, ,ſigne of Dauid the King | ſigne of King Dauid,Sites
5199,ſigne of the Angell,The Angel,ANGL1,Agas Map,ſigne of the Angell,Sites
5200,ſigne of the Crowne by Newgate Market,Crown Court (Warwick Lane),CROW4, ,ſigne of the Crowne by Newgate Market,Sites
5201,ſigne of the Golden lyon,Golden Lion,GOLD7, ,ſigne of the Golden lyon,Sites
5212,Sion Court,Sion Court,SION1, ,Sion Court,Sites
5214,Sir Thomas Greſhams almes houſes,Gresham House,GRES1,Agas Map,Gresham College | Greſham houſe | Sir Thomas Greſhams almes houſes | Sir Thomas Greſhams Colledge in London,Sites
5222,Skinners wel,Skinner’s Well,SKIN3, ,Skinners wel | Skinners well,Water Features
5225,Smartes Key,Smart’s Key,SMAR1,Agas Map,Smartes Key | Smartes key | Smarts Key | Smarts key | Smart’s Key | Smart’s Quay,Riverside Features
5242,Smithfield Market,Smithfield Market,SMIT9, ,Smithfield Market,Markets
5252,Snor hill,Snow Hill,SNOW2,Agas Map,Snor hill | Snore hill | Snow Hill,Streets
5259,Soke of the Archbiſhop of Canterburye,Soke of the Archbishop of Canterbury,SOKE2, ,Soke of the Archbiſhop of Canterburye,Sites
5260,Somars Key,Somar’s Key,SOMA1,Agas Map,Somars Key | Somars key | Somar’s Key | Somer’s Quay | Sommars Key | Sommers key,Riverside Features
5272,Sopars lane,Soper Lane,SOPE1,Agas Map,Sopars lane | Soparslane | Soper Lane | Soper lanes | Soper-Lane | Soper-lane | Sopers lane | Soperslane | Soper’s Lane,Streets
5300,Spinilas Pleaſure,Spinilas Pleasure,SPIN1, ,Spinilas Pleaſure,Sites
5306,Spittle,Spittle Lane,SPIT2, ,Spittle | Spittle lane | Stodies lane | Stodres lane,Streets
5314,Sporiar lane,Water Lane,WATE1,Agas Map,Sporiar lane | Water lane | Water Lane,Streets
5317,ſpread Eagle,Spread Eagle Inn,SPEA1, ,ſpread Eagle | ſpreadEagle | Spreadeagle,Victualling Houses
5320,ſprinckle alley,Sugarloaf Alley,SUGA1, ,ſprinckle alley | Sprinckle Alley | Sprinckle allie | Sugar loafe Alley | Sugar-loafe Alley | Sugarloaf Alley,Streets
5327,Spurre,Spur Inn,SPUR1, ,Spurre | ſpurre,Victualling Houses
5332,St Austin’s Gate,Austin’s Gate,AUST2,Agas Map,St Austin’s Gate,Gates
5339,St Katherines,St. Katherine’s by the Tower,STKA7, ,St Katherines | St. Katherine’s | St. Katherine’s by the Tower,Liberties
5340,St Katherines Dock,St. Katherine’s Dock,STKA6, ,St Katherines Dock,Riverside Features
5346,"St Mary, Newington",St. Mary (Newington),STMA54, ,"St Mary, Newington",Churches
5347,"St Mary, Newington parish",St Mary (Newington) (Parish),STMA154, ,"St Mary, Newington parish",Parishes
5348,"St Michael, Wood Street",St. Michael (Wood Street),STMI1,Agas Map,"S. Michael church | S. Michaels church | S. Michæl | S. Michæls church | S. Michæls pariſh | ſaint Michaels Church | Saint Michæls church | St Michael, Wood Street | St. Michael, Wood Street | St. Michael’s Church",Churches
5349,"St Olave, Silver Street",St. Olave (Silver Street),STOL4,Agas Map,"Church of S. Olaue | Church of Saint Olaue | S. Olaue | S. Olaues Church | S. Oliues church | St Olave, Silver Street | St. Olave, Silver Street",Churches
5356,"St. Alban, Wood Street",St. Alban (Wood Street),STAL2,Agas Map,"Monaſterie of S. Albons | S. Albons | S. Albons church in Woodſtreete | St. Alban, Wood Street | St. Alban’s Church",Churches
5357,"St. Alban, Wood Street parish",St. Alban (Wood Street) (Parish),STAL102, ,"Albones in Woodſtreet | Albons in wood stret | St. Alban, Wood Street parish",Parishes
5359,"St. Alphage, London Wall",St. Alphage,STAL3,Agas Map,"church of S. Alphage | church of S. Alphage without Cripleſgate | S. Alphage | St. Alphage, London Wall",Churches
5360,"St. Alphage, London Wall parish",St. Alphage (London Wall) (Parish),STAL103, ,"Alphage at Cripplegate | Alphegis at cryplegate | St. Alphage, London Wall parish",Parishes
5371,St. Andrew’s Hill,St. Andrew’s Hill,STAN3,Agas Map,St. Andrew’s Hill,Streets
5381,"St. Antholin, Budge Row",St. Antholin,STAN5,Agas Map,"Church of St. Antolin | S. Anthony | Saint Antlins | St. Antholin | St. Antholin, Budge Row | St. Antholin/Anthony’s Church | St. Anthony",Churches
5382,"St. Antholin, Budge Row parish",St. Antholin (Budge Row) (Parish),STAN105, ,"Auntlins Pariſh | Awntlyns perryshe | St. Antholin, Budge Row parish",Parishes
5389,"St. Anthony’s Hospital, near French Church",St. Anthony,STAN10,Agas Map,"church of S. Anthonies Hoſpitall | church of S. Anthonine | church of S. Anthonines | Free ſchoole of S. Anthonies | Hoſpitall of S. Anthony | hoſpitall of S. Anthony | S. Anthonie | S. Anthonies | S. Anthonies hoſpital | S. Anthonies Hoſpitall | S. Anthonies ſchoole | S. Anthonines | S. Anthonines church | S. Anthonines Churchyard | S. Anthonins Church | Saint Anthonines church | St. Anthony | St. Anthony Church | St. Anthony’s | St. Anthony’s Hospital, near French Church",Churches
5393,"St. Augustine, Old Change parish","St. Augustine, Old Change (Parish)",STAU103, ,"Auſtines Pariſh | Awstens perryshe | St. Augustine, Old Change parish",Parishes
5418,"St. Benet, Paul’s Wharf parish",St. Benet (Paul’s Wharf) (Parish),STBE101, ,"bennet at powles wharfe | Bennets at Paules-wharfe | St. Benet, Paul’s Wharf parish",Parishes
5430,"St. Botolph, Aldersgate",St. Botolph (Aldersgate),STBO3,Agas Map,"Botolph Al derſgate Church | church of S. Butrolphe | Church of S. Butrolphe | S. Buttolph | S. Buttolphes church | St. Boloph | St. Bolotph | St. Botolph | St. Botolph, Aldersgate | St. Botolph’s Church",Churches
5431,"St. Botolph, Aldersgate parish",St. Botolph (Aldersgate) (Parish),STBO103, ,"Buttols without Alderſg | pariſh of S. Buttolph | St. Botolph, Aldersgate parish",Parishes
5432,"St. Botolph, Aldgate",St. Botolph without Bishopsgate,STBO1,Agas Map,"Bethelem | Church of S. Buttolph | church of S. Buttolph | Church of S. Buttolph without Biſhopſgate | Hoſpitall of Bethelem | hoſpitall of Bethlem | Pariſh of S. Buttolph without Biſhopſgate | S. Buttolph without Biſhopſgate | S. Buttolphes church | S. Buttolphes without Biſhopſgate | S. Buttolphes. | St. Botolph | St. Botolph without Bishopsgate | St. Botolph, Aldgate | St. Botolph, Bishopsgate",Churches
5433,"St. Botolph, Aldgate",St. Botolph (Aldgate),STBO2,Agas Map,"Church of S. Buttolph | Church of S. Buttolphes | Church of Saint Battolphes | church of Saint Buttolph | S. Buttolph | S. Buttolphe | S. Buttolphes | Saint Buttolphe | St. Botolp | St. Botolph | St. Botolph (Aldgate) | St. Botolph without Aldgate | St. Botolph, Aldgate | St. Botolph-without-Aldgate",Churches
5434,"St. Botolph, Aldgate parish","St. Botolph, Aldgate (Parish)",STBO102, ,"buttolphe at algate | Buttols Algate | St. Botolph, Aldgate parish",Parishes
5435,"St. Botolph, Billingsgate",St. Botolph (Billingsgate),STBO4,Agas Map,"church of S. Buttolph | pariſh of S. Buttolph | Parriſh Church of S. Buttolph | parriſh of S. Buttolph | S. Buttolphe by Billinſgate | St. Botolph, Billingsgate | St. Botolph’s | St. Botolph’s Church",Churches
5436,"St. Botolph, Billingsgate parish",St. Botolph (Billingsgate) (Parish),STBO104, ,"buttolphe at byllyngesgate | Buttols Billingsgate | St. Botolph, Billingsgate parish",Parishes
5438,"St. Botolph, Bishopsgate parish",St. Botolph (Bishopsgate) (Parish),STBO101, ,"buttolphe at busshippes gate | Buttols Biſhopſgate | St. Botolph, Bishopsgate parish",Parishes
5461,"St. Clement, Eastcheap",St. Clement (Eastcheap),STCL3,Agas Map,"church of S. Clement in Eaſt cheape | church of S. Clement in weſt Cheape | S. Clements church | S. Clements Eaſtchepe | St. Clement, Eastcheap | St. Clement’s Church in the East",Churches
5462,"St. Clement, Eastcheap parish",St. Clement (Eastcheap) (Parish),STCL103, ,"Clements buy Eaſtcheape | Clemet bye eastchepe | St. Clement, Eastcheap parish",Parishes
5482,"St. Edmund, King and Martyr",St. Edmund (Lombard Street),STED1,Agas Map,"church of S. Edmond | S. Edmond Graſſe church | S. Edmond in Lombardeſtréete | S. Edmonds in Lombard ſtreete | St. Edmund | St. Edmund, King and Martyr",Churches
5483,"St. Edmund, King and Martyr parish","St. Edmund, King and Martyr (Parish)",STED101, ,"Edmondes in Lumberte stret | Edmunds in Lombardſt. | St. Edmund, King and Martyr parish",Parishes
5490,St. Gabriel Fenchurch parish,St. Gabriel Fenchurch (Parish),STGA101, ,Gabriell Fan Church | gabryell ffanechurche | St. Gabriel Fenchurch parish,Parishes
5493,St. George Botolph Lane parish,St. George Botolph Lane (Parish),STGE101, ,George in Buttolph Lane | george in bvttolphe Lane | St. George Botolph Lane parish,Parishes
5496,St. George Southwark parish,St. George Southwark (Parish),STGE104, ,George in sowthewarke | Georges in Southwarke | St. George Southwark parish | St. George’s,Parishes
5507,"St. Giles, Cripplegate",St. Giles (Cripplegate),STGI3,Agas Map,"church of S. Giles | Church of S. Giles | Church of S. Giles without Criplegate | church of S. Giles without Cripplegate | Hoſpitall of the French order | Pariſh church of S. Giles | pariſh of S. Giles without Criplegate | S. Giles | S. Giles church | S. Giles Church | S. Giles Church without Cripplegate | S. Gyles | Saynt Giles | Saynt Gyles | Sir Giles Chapple | St. Giles | St. Giles Churchyard | St. Giles Cripplegate Church | St. Giles without Cripplegate | St. Giles, Cripplegate | St. Giles’s Church",Churches
5508,"St. Giles, Cripplegate parish",St. Giles (Cripplegate) (Parish),STGI103, ,"Giles without Criplegate | gylles at chriplegate | pariſh of S. Giles | Parish of St. Giles Cripplegate | parriſh church of S. Giles | S. Giles without Cripple gate | St. Giles, Cripplegate parish",Parishes
5511,St. Gregory by St. Paul’s parish,St. Gregory by St. Paul’s (Parish),STJA102, ,Gregories by Paules | gregorye by paules | St. Gregory by St. Paul’s parish,Parishes
5520,St. James Duke’s Place,St. James Duke’s Place,STJA6, ,St. James Duke’s Place,Churches
5521,St. James Duke’s Place parish,St. James Duke’s Place (Parish),STJA106, ,St. James Duke’s Place parish,Parishes
5527,"St. James, Clerkenwell",St. James (Clerkenwell),STJA3,Agas Map,"Clarkes well Church | St. James, Clerkenwell",Churches
5528,"St. James, Clerkenwell parish",St. James (Clerkenwell) (Parish),STJA103, ,"Iames at Clearkenwel | Jeames at clearken well | St. James Clerkenwell Parish | St. James, Clerkenwell parish",Parishes
5546,St. John’s Court,St. John’s Court,STJO10, ,St. John’s Court,Streets
5549,"St. John’s the Baptist, Wapping",St. John the Baptist (Wapping) (Parish),STJO109, ,"St. John’s the Baptist, Wapping",Parishes
5566,St. Katherine Steps,St. Katherine Steps,STKA5, ,St. Katherine Steps,Sites
5567,"St. Katherine, Aldgate",St. Katherine (Aldgate),STKA9, ,"S. Katherine | St. Katherine | St. Katherine, Aldgate",Churches
5577,"St. Laurence Lane, Guildhall",St. Laurence Lane (Guildhall),STLA3,Agas Map,"Guild Hall | Laurence Lane | Lawrence Lane | S. Laurence lane | S. Lawrence lane | S. Lawrence Lane | Saint Laurence lane | St. Laurence Lane | St. Laurence Lane, Guildhall",Streets
5580,"St. Laurence, Pountney",St. Laurence Poultney,STLA6,Agas Map,"church of S. Laurence | church of S. Laurence Poultney | Church of S. Laurence Pountney | churchyarde of S. Laurence Poultney | Marchantaylors ſchoole | Pariſh church of Saint Lawrence | pariſh of Saint Laurence Poultney | S. Laurence churchyard | S. Laurence Pountney | S. Lawrence Poultney | St. Laurence, Pountney | St. Lawrence Poultney | St. Lawrence Pountney",Churches
5581,"St. Laurence, Pountney parish",St. Laurence (Pountney) (Parish),STLA106, ,"Laurence Pountney | Lawrens powntneye | St. Laurence, Pountney parish",Parishes
5588,"St. Lawrence, Jewry parish",St. Lawrence (Jewry) (Parish),STLA105, ,"Laurence in the Iury | Lawrens in the Iwrye | St. Lawrence, Jewry parish",Parishes
5591,"St. Leonard, Eastcheap",St. Leonard (Eastcheap),STLE2,Agas Map,"Church of S. Leonard | church of S. Leonard | Milke church | S. Leonard Milkechurch | S. Leonardes in Eaſt Cheape | St. Leonard, Eastcheap",Churches
5592,"St. Leonard, Eastcheap parish",St. Leonard (Eastcheap) (Parish),STLE102, ,"Leonarde in estechepe | Leonardes Eaſtcheape | St. Leonard, Eastcheap parish",Parishes
5593,"St. Leonard, Foster Lane",St. Leonard (Foster Lane),STLE3,Agas Map,"church of S. Leonard | Church of S. Leonards | S. Leonard | S. Leonards church | St. Leonard, Foster Lane | St. Leonard, Foster Lane (?) | St. Leonard’s Church, Foster Lane",Churches
5595,"St. Leonard, Foster Lane parish",St. Leonard (Foster Lane) (Parish),STLE103, ,"Leonarde in ffostar Lane | Leonardes Foſter-Lane | St. Leonard, Foster Lane parish",Parishes
5596,"St. Leonard, Shoreditch",St. Leonard,STLE1,Agas Map,"Church of S. Leonard | S. Leonard | S. Leonarde | S. Leonards | S. Leonards church | Saint Leonard | Shoreditch Church | Soerſditch Church | St Leonard | St. Leonard | St. Leonard Shoreditch | St. Leonard, Shoreditch | St. Leonard’s | St. Leonard’s Church",Churches
5597,"St. Leonard, Shoreditch parish",St. Leonard (Shoreditch) (Parish),STLE101, ,"Leonarde in shorditche | Leonards in Shordich | St. Leonard, Shoreditch parish",Parishes
5613,"St. Margaret, Lothbury",St. Margaret (Lothbury),STMA2,Agas Map,"church of S. Margaret in Lothburie. | S. Margaret | S. Margaret in Lothbery | S. Margaret in Lothburie | S. Margarets church | S. Margarets pariſh | ſaint Margarets Church | St. Margaret, Lothbury",Churches
5614,"St. Margaret, Lothbury parish",St. Margaret (Lothbury) (Parish),STMA102, ,"Margret at Lothberye | Margrets Lothbery | St. Margaret, Lothbury parish",Parishes
5615,"St. Margaret, New Fish Street",St. Margaret (New Fish Street),STMA3,Agas Map,"Church of S. Margaret | church of S. Margaret vpon Fiſh | S. Margaret bridge ſtréete | S. Margarets church | St. Margaret, New Fish Street | St. Margaret’s",Churches
5616,"St. Margaret, New Fish Street parish",St. Margaret (New Fish Street) (Parish),STMA103, ,"Magdelyn in newe fysh stret | Margrets New-fiſh ſtreet | St. Margaret, New Fish Street parish",Parishes
5635,"St. Martin, Ludgate",St. Martin (Ludgate),STMA19,Agas Map,"church of S. Martin | church of S. Martin by Ludgate | S. Martins | S. Martins at Ludgate | Saint Martins church | ſaint Martins Church | St. Martin within Ludgate | St. Martin, Ludgate",Churches
5637,St. Martins le grand,St. Martin’s le Grand,STMA158, ,St. Martins le grand,Streets
5658,St. Mary Clerkenwell,Nunnery of St. Mary Clerkenwell,STMA31,Agas Map,St. Mary Clerkenwell,Sites
5671,"St. Mary Magdalen, Aldgate",St. Mary Magdalen (Aldgate),STMA42, ,"Holy Cross and St. Mary Magdalene | Saint Marie Magdalen | St. Mary Magdalen (Aldgate) | St. Mary Magdalen, Aldgate",Churches
5672,"St. Mary Magdalen, Bermondsey",St. Mary Magdalene (Bermondsey),STMA55, ,"S. Mary Magdalen | St. Mary Magdalen, Bermondsey",Churches
5673,"St. Mary Magdalen, Bermondsey parish",St. Mary Magdalen (Bermondsey) (Parish),STMA155, ,"Magdalens in Barmondſey-ſtreet. | St. Mary Magdalen, Bermondsey parish | St. Mary Magdalen’s Bermondsey",Parishes
5674,"St. Mary Magdalen, Milk Street",St. Mary Magdalen (Milk Street),STMA33,Agas Map,"church | church of S Mary Magdalen | church of S. Mary Magdaline | S. Mary Magdalen | St. Mary Magdalen, Milk Street | St. Mary Magdalen’s Church",Churches
5675,"St. Mary Magdalen, Milk Street parish",St. Mary Magdalen (Milk Street) (Parish),STMA133, ,"Magdelyn in mylke strete | Maudlins Milke-ſtreet | St. Mary Magdalen, Milk Street parish",Parishes
5686,St. Mary Rotherhithe,St. Mary Rotherhithe,STMA52, ,St. Mary Rotherhithe,Churches
5688,St. Mary Savoy,St. Mary le Strand (Parish),STMA157, ,St. Mary Savoy,Parishes
5703,"St. Mary, Abchurch",St. Mary (Abchurch),STMA27,Agas Map,"Apechurch | church | church of S. Mary Abchurch | S. Marie Abchurch | S. Mary Abchurch | saint Marie Abchurch | St. Mary Abchurch | St. Mary, Abchurch | Upchurch",Churches
5704,"St. Mary, Abchurch",St. Mildred (Bread Street),STMI9,Agas Map,"church of S. Mildred in Bredſtreet | church of Saint Mildred | S. Mildred | S. Mildred in Bredſtreete | S. Mildreds | Saint Mildred in Bredſtréete | St. Mary, Abchurch | St. Mildred | St. Mildred, Bread Street",Churches
5705,"St. Mary, Abchurch parish",St. Mary (Abchurch) (Parish),STMA127, ,"Mary Abchurch | Marye abechurche | St. Mary, Abchurch parish",Parishes
5706,"St. Mary, Aldermanbury",St. Mary (Aldermanbury),STMA28,Agas Map,"Church of S. Mary Aldermanberie | church of S. Mary Aldermanbury | Elſing ſpittle | Elſing Spittle | Elſings Spittle | Hospital of St. Mary the Virgin | Hoſpitall of Elſing | our bleſſed Ladie in Aldermanberie neere Criplegate | priorie or Hoſpitall of S. Mary the Uirgin | S. Mary | S. Mary Aldermanburie | St. Mary Aldermanbury | St. Mary, Aldermanbury",Churches
5707,"St. Mary, Aldermanbury parish",St. Mary (Aldermanbury) (Parish),STMA128, ,"Mary Aldermanbury | St. Mary, Aldermanbury parish",Parishes
5708,"St. Mary, Aldermary",St. Mary Aldermary,STMA29,Agas Map,"Aldemarie Church | Aldemary church | Aldermanbury church | Aldmary church | church of Aldmary | church of S. Mary at Oſney | pariſh Church of Aldermary | S. Mary Aldmary | St. Mary Aldermanbury Church | St. Mary Aldermary | St. Mary Aldermary Church | St. Mary, Aldermary",Churches
5709,"St. Mary, Aldermary parish",St. Mary (Aldermary) (Parish),STMA129, ,"Mary Aldermary | Marye aldarmarye | St. Mary, Aldermary parish",Parishes
5710,"St. Mary, Bothaw",St. Mary Bothaw,STMA30,Agas Map,"Boat haw | Boatehaw | Boathaw | church of S. Mary Bothaw | Church of S. Mary Bothaw | S. Marie Bothawe | S. Mary Bothaw | S. Mary Bothhaw | St. Mary, Bothaw",Churches
